match_id,patch,player,rank,champion,role,win,duration_min,first_tower,first_dragon,first_baron,first_riftherald,dragon_kills,baron_kills,tower_kills,inhibitor_kills,dragon_adv,baron_adv,tower_adv,kills,deaths,assists,kda,damage,gold,cs,vision_score
TR1_1700457381,16.06,Ekremcantunca,Emerald,Ezreal,BOTTOM,0,39.166666666666664,0,0,0,0,1,1,7,1,-4,0,-1,14,10,9,2.3,58649,19537,273,36
TR1_1700448504,16.06,Ekremcantunca,Emerald,Orianna,MIDDLE,0,24.616666666666667,0,0,0,1,0,0,3,0,-4,-1,-6,4,7,2,0.8571428571428571,15794,9938,191,15
TR1_1700292818,16.06,Ekremcantunca,Emerald,Malphite,TOP,1,34.983333333333334,0,0,0,0,2,1,9,2,-1,0,5,7,9,11,2.0,28677,12464,171,39
TR1_1700282965,16.06,Ekremcantunca,Emerald,Chogath,TOP,1,35.266666666666666,1,1,0,0,4,1,11,2,2,0,5,9,10,14,2.3,33764,15632,240,42
TR1_1700274405,16.06,Ekremcantunca,Emerald,Sion,TOP,1,26.583333333333332,0,1,1,1,2,1,11,2,1,1,8,8,4,11,4.75,18585,14072,215,17
TR1_1700266445,16.06,Ekremcantunca,Emerald,Bard,UTILITY,1,18.05,1,1,0,1,2,0,5,0,2,0,5,4,4,14,4.5,10294,6891,29,34
TR1_1700194443,16.06,Ekremcantunca,Emerald,Zoe,MIDDLE,0,36.4,0,0,0,0,2,0,6,0,-1,-1,-4,4,9,4,0.8888888888888888,26164,12671,237,44
TR1_1700055003,16.06,Ekremcantunca,Emerald,Ornn,TOP,1,31.783333333333335,0,0,1,1,3,1,11,2,2,1,6,6,5,8,2.8,21247,11609,175,22
TR1_1700048380,16.06,Ekremcantunca,Emerald,Rammus,JUNGLE,0,16.733333333333334,0,0,0,0,0,0,0,0,-2,0,-3,5,2,4,4.5,7823,7085,112,13
TR1_1700035527,16.06,Ekremcantunca,Emerald,Shen,JUNGLE,0,31.983333333333334,1,1,0,1,2,0,7,0,-1,-2,-2,6,6,2,1.3333333333333333,13977,11835,192,38
TR1_1699999352,16.06,Ekremcantunca,Emerald,Azir,MIDDLE,0,35.266666666666666,1,0,0,0,0,0,9,1,-4,-1,2,5,14,6,0.7857142857142857,29480,14520,206,38
TR1_1699962984,16.06,Ekremcantunca,Emerald,Taliyah,MIDDLE,0,26.033333333333335,0,1,0,0,1,0,0,0,-2,-1,-11,4,10,3,0.7,21802,9911,169,17
TR1_1699870072,16.06,Ekremcantunca,Emerald,Azir,MIDDLE,1,20.933333333333334,1,1,0,1,3,0,8,1,3,0,7,4,7,4,1.1428571428571428,11159,7372,122,16
TR1_1699865905,16.06,Ekremcantunca,Emerald,Irelia,MIDDLE,1,34.983333333333334,1,1,1,1,4,2,9,1,3,2,3,10,10,13,2.3,38944,19555,297,25
TR1_1699868001,16.06,Ekremcantunca,Emerald,Fizz,TOP,0,31.6,0,1,0,1,2,0,6,1,0,-1,-2,2,10,1,0.3,13799,12553,255,29
TR1_1699863850,16.06,Ekremcantunca,Emerald,Nilah,BOTTOM,1,26.066666666666666,0,0,1,0,2,1,10,2,0,1,6,16,5,8,4.8,28838,17869,201,19
TR1_1699862542,16.06,Ekremcantunca,Emerald,Ryze,MIDDLE,0,20.8,0,0,0,0,0,0,0,0,-3,0,-9,4,2,2,3.0,11066,8016,166,26
TR1_1699653266,16.06,Ekremcantunca,Emerald,Malzahar,TOP,0,33.3,1,1,1,0,3,1,10,4,1,0,2,3,11,2,0.45454545454545453,25678,14178,286,29
TR1_1699650349,16.06,Ekremcantunca,Emerald,Malzahar,MIDDLE,1,27.25,1,1,1,1,2,1,9,1,0,1,7,2,6,7,1.5,22231,11241,232,23
TR1_1699648527,16.06,Ekremcantunca,Emerald,Malzahar,MIDDLE,1,23.966666666666665,0,1,0,0,2,0,7,1,1,0,2,11,6,11,3.6666666666666665,25332,12849,169,11
TR1_1699648379,16.06,Ekremcantunca,Emerald,Lissandra,MIDDLE,0,1.4333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,127,631,5,0
TR1_1699642440,16.06,Ekremcantunca,Emerald,Kennen,TOP,0,42.03333333333333,0,0,0,0,1,2,8,2,-3,1,-1,9,8,4,1.625,33887,16430,266,57
TR1_1699405450,16.06,Ekremcantunca,Emerald,Akshan,MIDDLE,1,32.483333333333334,0,0,1,1,2,1,10,2,-1,1,6,9,9,6,1.6666666666666667,28645,15312,222,21
TR1_1699397170,16.06,Ekremcantunca,Emerald,Morgana,MIDDLE,0,28.066666666666666,0,0,0,0,0,0,3,0,-4,0,-5,2,6,3,0.8333333333333334,24580,9670,203,33
TR1_1699386627,16.06,Ekremcantunca,Emerald,Velkoz,MIDDLE,0,31.416666666666668,0,1,1,1,2,1,3,0,0,1,-7,8,8,6,1.75,28076,11936,211,28
TR1_1699378802,16.06,Ekremcantunca,Emerald,Orianna,MIDDLE,0,26.683333333333334,1,1,0,0,1,0,3,0,-1,-1,-7,5,9,7,1.3333333333333333,20339,9761,196,25
TR1_1699371926,16.06,Ekremcantunca,Emerald,Mel,TOP,0,28.65,1,1,0,0,3,0,3,0,2,-1,-6,8,8,5,1.625,26991,11641,192,33
TR1_1699304200,16.06,Ekremcantunca,Emerald,Lissandra,MIDDLE,1,32.333333333333336,1,1,1,0,3,1,11,1,2,1,9,10,8,12,2.75,44673,14041,208,24
TR1_1699290032,16.06,Ekremcantunca,Emerald,Elise,JUNGLE,0,34.18333333333333,1,1,1,1,2,1,8,1,0,0,-1,7,5,9,3.2,34158,15514,237,44
TR1_1698663940,16.06,Ekremcantunca,Emerald,Rengar,JUNGLE,0,34.016666666666666,0,0,1,1,3,2,10,4,1,2,3,4,7,13,2.4285714285714284,18074,16358,253,28
TR1_1698495504,16.06,Ekremcantunca,Emerald,Chogath,TOP,1,31.783333333333335,0,0,0,0,0,1,7,1,-4,0,-2,13,9,11,2.6666666666666665,40621,16314,195,38
TR1_1698472648,16.06,Ekremcantunca,Emerald,Malzahar,MIDDLE,0,31.016666666666666,0,1,0,0,4,0,4,0,4,-1,-5,12,9,6,2.0,35977,16030,250,21
TR1_1698433645,16.06,Ekremcantunca,Emerald,Nasus,MIDDLE,0,38.766666666666666,0,0,0,0,0,0,5,0,-5,-1,-3,5,9,11,1.7777777777777777,31113,15075,239,35
TR1_1698428050,16.06,Ekremcantunca,Emerald,Azir,MIDDLE,0,22.966666666666665,0,1,0,0,2,0,1,0,1,0,-8,4,12,2,0.5,10823,8090,133,11
TR1_1698419412,16.06,Ekremcantunca,Emerald,Janna,UTILITY,1,27.333333333333332,1,1,1,1,4,1,9,2,4,1,7,3,3,21,8.0,6526,9694,39,70
TR1_1698406275,16.06,Ekremcantunca,Emerald,FiddleSticks,JUNGLE,1,33.333333333333336,1,1,1,1,3,2,7,0,2,2,2,5,6,16,3.5,27429,18561,285,64
TR1_1698387458,16.06,Ekremcantunca,Emerald,Rengar,JUNGLE,1,35.11666666666667,0,0,1,1,2,2,10,2,0,2,5,5,10,6,1.1,19920,16196,250,33
TR1_1698034242,16.05,Ekremcantunca,Emerald,Nidalee,JUNGLE,1,31.45,0,0,1,1,1,1,9,1,-1,1,5,11,5,15,5.2,38697,15966,213,35
TR1_1698024435,16.05,Ekremcantunca,Emerald,Elise,JUNGLE,1,12.316666666666666,0,1,0,0,1,0,0,0,1,0,0,0,2,3,1.5,2707,3873,63,9
TR1_1698011777,16.05,Ekremcantunca,Emerald,Rengar,JUNGLE,0,28.733333333333334,0,0,0,1,0,0,2,0,-4,-1,-9,5,10,5,1.0,13858,13156,187,28
TR1_1696272816,16.05,Ekremcantunca,Emerald,Nidalee,JUNGLE,0,37.766666666666666,1,1,1,1,5,2,9,4,5,1,0,18,9,11,3.2222222222222223,56052,19967,271,43
TR1_1696260417,16.05,Ekremcantunca,Emerald,Shaco,JUNGLE,1,35.38333333333333,1,1,0,1,4,0,10,2,2,-1,4,13,8,19,4.0,36904,18531,258,50
TR1_1696244622,16.05,Ekremcantunca,Emerald,Annie,MIDDLE,0,33.93333333333333,1,0,0,1,0,0,4,0,-5,-2,-6,13,11,3,1.4545454545454546,36780,15050,199,41
TR1_1696224661,16.05,Ekremcantunca,Emerald,Lux,MIDDLE,0,30.75,0,0,0,1,2,0,4,0,-1,-1,-4,7,7,11,2.5714285714285716,23681,11195,199,26
TR1_1696209932,16.05,Ekremcantunca,Emerald,Lissandra,MIDDLE,0,29.166666666666668,0,0,0,1,0,0,4,0,-3,-1,-6,7,9,14,2.3333333333333335,33991,12897,193,14
TR1_1696199345,16.05,Ekremcantunca,Emerald,Lissandra,MIDDLE,1,25.366666666666667,0,1,0,1,3,0,7,1,3,0,4,10,3,13,7.666666666666667,33597,12982,191,24
TR1_1696185503,16.05,Ekremcantunca,Emerald,Ahri,MIDDLE,1,31.983333333333334,0,1,1,0,2,2,9,2,0,2,3,4,3,12,5.333333333333333,27524,15436,255,23
TR1_1696162550,16.05,Ekremcantunca,Emerald,Malzahar,MIDDLE,1,32.18333333333333,1,0,0,1,1,1,9,2,-3,0,3,3,7,5,1.1428571428571428,26396,12806,271,30
TR1_1696157264,16.05,Ekremcantunca,Emerald,Orianna,MIDDLE,0,31.583333333333332,1,0,0,0,1,0,4,0,-2,0,-5,6,9,5,1.2222222222222223,30176,12321,213,24
TR1_1696148387,16.05,Ekremcantunca,Emerald,Bard,UTILITY,1,26.483333333333334,1,1,0,1,3,0,11,4,3,0,8,5,3,20,8.333333333333334,19967,9558,34,74
TR1_1696080874,16.05,Ekremcantunca,Emerald,Elise,JUNGLE,1,35.85,1,0,1,1,2,2,12,2,-1,2,6,11,5,16,5.4,36602,17446,227,54
TR1_1696079797,16.05,Ekremcantunca,Emerald,Zac,JUNGLE,0,15.633333333333333,0,0,0,0,0,0,0,0,-1,0,-1,0,3,3,1.0,4506,4739,88,15
TR1_1695956838,16.05,Ekremcantunca,Emerald,Lissandra,TOP,1,22.533333333333335,1,0,0,1,2,0,11,3,1,0,11,9,4,9,4.5,18611,11079,172,15
TR1_1695895167,16.05,Ekremcantunca,Emerald,Ahri,MIDDLE,0,33.53333333333333,1,0,1,0,1,1,4,0,-3,1,-6,11,12,8,1.5833333333333333,29457,14804,220,33
TR1_1695816652,16.05,Ekremcantunca,Emerald,Sejuani,JUNGLE,1,33.96666666666667,1,0,0,1,2,1,11,3,-1,0,8,4,9,25,3.2222222222222223,32436,13218,141,22
TR1_1695811841,16.05,Ekremcantunca,Emerald,Lissandra,JUNGLE,1,26.866666666666667,0,0,1,1,2,1,7,1,1,1,3,5,6,13,3.0,21808,10562,151,21
TR1_1695809850,16.05,Ekremcantunca,Emerald,Camille,TOP,0,24.033333333333335,0,1,0,0,2,0,1,0,1,-1,-8,2,8,1,0.375,11789,6678,113,13
TR1_1695807542,16.05,Ekremcantunca,Emerald,Rammus,JUNGLE,1,28.5,1,1,1,0,1,1,9,2,-1,1,6,6,5,20,5.2,13785,12888,178,37
TR1_1695002086,16.05,Ekremcantunca,Emerald,Khazix,JUNGLE,0,21.083333333333332,0,1,0,1,1,0,0,0,-1,0,-5,3,4,1,1.0,7158,8410,144,22
TR1_1694993880,16.05,Ekremcantunca,Emerald,Rengar,JUNGLE,0,25.0,0,1,0,0,2,0,0,0,1,-1,-8,4,11,6,0.9090909090909091,11308,9288,142,26
TR1_1694824311,16.05,Ekremcantunca,Emerald,Malzahar,MIDDLE,1,31.066666666666666,1,1,1,1,4,1,9,1,4,1,4,10,5,11,4.2,30577,15513,274,41
TR1_1694809292,16.05,Ekremcantunca,Emerald,Kindred,JUNGLE,0,35.483333333333334,0,1,0,1,3,0,5,0,1,-2,-5,18,11,2,1.8181818181818181,46971,19513,273,49
TR1_1694794569,16.05,Ekremcantunca,Emerald,Bard,UTILITY,1,26.083333333333332,1,1,1,1,4,1,9,1,4,1,7,3,4,19,5.5,12837,9040,38,69
TR1_1694709567,16.05,Ekremcantunca,Emerald,Zilean,UTILITY,0,29.766666666666666,0,1,0,0,3,0,3,0,2,-1,-8,4,9,15,2.111111111111111,16015,10517,57,94
TR1_1694701666,16.05,Ekremcantunca,Emerald,Teemo,TOP,0,15.25,0,0,0,0,0,0,0,0,-1,0,-3,1,7,1,0.2857142857142857,8333,5253,116,8
TR1_1694686635,16.05,Ekremcantunca,Emerald,Elise,JUNGLE,0,34.0,0,1,0,0,4,0,2,0,3,-1,-8,6,11,6,1.0909090909090908,18521,12269,197,35
TR1_1693524893,16.04,Ekremcantunca,Emerald,Malzahar,MIDDLE,0,34.9,0,0,0,0,2,0,4,0,-1,-2,-7,3,11,9,1.0909090909090908,38879,13377,277,43
TR1_1692297292,16.04,Ekremcantunca,Emerald,Akshan,MIDDLE,0,21.65,0,0,0,1,0,0,2,0,-2,0,-1,4,6,4,1.3333333333333333,17171,7955,117,18
TR1_1692289540,16.04,Ekremcantunca,Emerald,Morgana,MIDDLE,0,25.683333333333334,0,0,0,0,0,0,2,0,-4,0,-8,11,8,5,2.0,26698,11322,143,29
TR1_1691166739,16.04,Ekremcantunca,Emerald,Leona,UTILITY,0,26.033333333333335,0,1,0,0,1,0,1,0,-1,0,-7,2,10,13,1.5,12173,8684,33,46
TR1_1691151922,16.04,Ekremcantunca,Emerald,Khazix,JUNGLE,1,33.666666666666664,0,1,1,1,5,1,11,3,5,1,6,8,12,3,0.9166666666666666,26665,15394,202,38
TR1_1691143938,16.04,Ekremcantunca,Emerald,Morgana,UTILITY,0,22.733333333333334,1,1,0,0,1,0,2,0,-1,0,-7,4,13,10,1.0769230769230769,12951,8103,41,59
TR1_1690744015,16.04,Ekremcantunca,Emerald,Twitch,BOTTOM,0,28.433333333333334,0,0,0,0,1,0,2,0,0,-1,-5,10,7,6,2.2857142857142856,26804,14015,203,17
TR1_1690622917,16.04,Ekremcantunca,Emerald,Thresh,UTILITY,1,34.083333333333336,0,1,1,0,2,2,9,1,-1,2,0,2,13,9,0.8461538461538461,10286,10105,52,86
TR1_1690616910,16.04,Ekremcantunca,Emerald,Amumu,JUNGLE,0,26.85,0,0,0,0,0,0,2,0,-3,-1,-8,9,8,6,1.875,16448,11966,134,12
TR1_1690613647,16.04,Ekremcantunca,Emerald,Nasus,TOP,1,28.216666666666665,1,0,1,0,2,1,10,2,1,1,5,8,5,8,3.2,24945,12512,179,17
TR1_1690610604,16.04,Ekremcantunca,Emerald,Zilean,UTILITY,1,24.566666666666666,1,1,0,0,3,0,10,1,3,0,7,2,4,19,5.25,11701,8702,29,68
TR1_1689864031,16.03,Ekremcantunca,Emerald,Jax,TOP,0,33.81666666666667,1,1,1,1,2,2,6,1,-1,2,-2,7,12,5,1.0,22071,14454,227,26
TR1_1689848609,16.03,Ekremcantunca,Emerald,Teemo,TOP,0,26.116666666666667,0,0,0,0,0,0,0,0,-2,0,-10,1,12,1,0.16666666666666666,11429,7760,165,15
TR1_1689833805,16.03,Ekremcantunca,Emerald,Twitch,BOTTOM,0,34.05,1,0,0,1,0,0,4,0,-4,-2,-5,6,14,5,0.7857142857142857,22523,14912,196,34
TR1_1688096414,16.03,Ekremcantunca,Emerald,Lissandra,MIDDLE,1,36.55,1,0,0,0,3,0,8,1,1,-2,-4,4,6,4,1.3333333333333333,10905,9873,142,30
TR1_1687184518,16.03,Ekremcantunca,Emerald,Lissandra,MIDDLE,1,25.683333333333334,1,0,1,1,2,1,10,2,1,1,7,6,6,5,1.8333333333333333,20531,10179,176,33
TR1_1687150885,16.03,Ekremcantunca,Emerald,Zed,MIDDLE,0,42.983333333333334,1,0,1,0,3,1,8,0,-1,0,0,9,13,11,1.5384615384615385,33921,14963,200,49
TR1_1687138984,16.03,Ekremcantunca,Emerald,Morgana,UTILITY,1,35.8,1,1,0,1,4,1,11,3,3,0,9,5,6,21,4.333333333333333,27749,13387,80,116
TR1_1687132348,16.03,Ekremcantunca,Emerald,Rammus,JUNGLE,0,25.566666666666666,0,0,0,1,1,0,1,0,-1,-1,-10,5,7,8,1.8571428571428572,13044,10339,149,10
TR1_1687120564,16.03,Ekremcantunca,Emerald,Yasuo,TOP,0,40.28333333333333,1,0,1,1,2,2,9,2,-2,1,0,3,13,9,0.9230769230769231,32267,15059,280,37
TR1_1687112494,16.03,Ekremcantunca,Emerald,Elise,JUNGLE,0,30.95,0,1,1,0,3,1,5,0,2,1,-3,5,8,8,1.625,20299,12317,215,41
TR1_1687102779,16.03,Ekremcantunca,Emerald,Kennen,TOP,0,31.766666666666666,0,0,0,0,2,0,1,0,-1,-2,-9,4,9,6,1.1111111111111112,30216,10888,173,27
TR1_1686987157,16.03,Ekremcantunca,Emerald,Amumu,JUNGLE,1,29.266666666666666,1,1,1,1,4,2,11,3,4,2,10,3,2,18,10.5,13663,12571,218,35
TR1_1686982371,16.03,Ekremcantunca,Emerald,Zed,JUNGLE,1,1.7833333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,757,8,0
TR1_1686956320,16.03,Ekremcantunca,Emerald,Elise,JUNGLE,1,33.916666666666664,0,1,1,1,4,1,7,2,3,0,0,11,4,13,6.0,24066,17113,246,49
TR1_1686940572,16.03,Ekremcantunca,Emerald,Elise,JUNGLE,1,25.65,1,1,1,1,4,1,10,2,4,1,8,11,3,10,7.0,12791,13941,196,28
TR1_1685541631,16.03,Ekremcantunca,Emerald,Fizz,MIDDLE,0,34.8,0,1,0,0,1,1,4,0,-3,0,-8,11,12,9,1.6666666666666667,35932,15561,197,24
TR1_1685531568,16.03,Ekremcantunca,Emerald,Anivia,MIDDLE,1,39.65,1,1,1,0,4,2,10,1,2,1,4,8,10,11,1.9,36897,16130,257,46
TR1_1685514258,16.03,Ekremcantunca,Emerald,Morgana,MIDDLE,1,32.233333333333334,0,0,1,0,2,2,10,2,0,2,5,5,7,13,2.5714285714285716,21436,12937,180,36
TR1_1684931618,16.02,Ekremcantunca,Emerald,Shaco,JUNGLE,1,15.383333333333333,1,0,0,1,1,0,5,1,0,0,5,1,0,4,5.0,3095,5964,110,9
TR1_1684920282,16.02,Ekremcantunca,Emerald,KogMaw,BOTTOM,0,36.88333333333333,0,1,1,0,2,1,3,0,-1,0,-8,11,11,10,1.9090909090909092,44860,18079,236,32
TR1_1684911390,16.02,Ekremcantunca,Emerald,Lissandra,TOP,1,20.333333333333332,1,0,0,1,1,0,7,1,0,0,7,1,5,3,0.8,9727,7390,157,15
TR1_1683568176,16.02,Ekremcantunca,Emerald,Velkoz,UTILITY,0,35.93333333333333,1,1,0,1,3,0,7,1,1,-1,-1,8,6,11,3.1666666666666665,34178,13975,105,111
TR1_1683384561,16.02,Ekremcantunca,Emerald,Velkoz,UTILITY,1,26.583333333333332,1,1,0,1,3,0,11,3,2,-1,8,4,6,17,3.5,22017,9923,36,56
TR1_1683377998,16.02,Ekremcantunca,Emerald,Jax,TOP,0,28.4,0,0,0,0,0,0,3,0,-3,0,-6,3,8,6,1.125,19290,11210,195,24
TR1_1683227223,16.02,Ekremcantunca,Emerald,Ryze,MIDDLE,0,26.583333333333332,0,0,0,0,0,0,0,0,-3,-1,-10,5,10,11,1.6,34413,10447,185,21
TR1_1683210494,16.02,Ekremcantunca,Emerald,Viego,JUNGLE,1,29.466666666666665,1,1,1,1,4,2,7,2,4,2,4,8,5,14,4.4,31080,14830,214,36
TR1_1683164682,16.02,Ekremcantunca,Emerald,Malphite,TOP,0,33.55,0,0,0,0,1,0,4,0,-2,-1,-5,12,6,9,3.5,47668,15227,193,32
TR1_1683153601,16.02,Ekremcantunca,Emerald,Rammus,TOP,1,26.066666666666666,0,0,1,1,1,1,7,1,-1,1,2,3,7,19,3.142857142857143,12899,8999,109,19
TR1_1682913405,16.02,Ekremcantunca,Emerald,Nasus,TOP,0,25.8,0,1,1,1,1,1,4,0,-2,1,-5,5,8,3,1.0,20495,9638,147,16
TR1_1682895374,16.02,Ekremcantunca,Emerald,Sion,TOP,1,25.666666666666668,1,1,0,1,3,0,9,1,3,-1,6,8,6,7,2.5,21546,11738,159,31
TR1_1682851873,16.02,Ekremcantunca,Emerald,Fiora,TOP,1,32.03333333333333,1,0,0,0,2,1,7,1,0,0,2,13,7,10,3.2857142857142856,38201,15071,179,41
TR1_1682787888,16.02,Ekremcantunca,Emerald,Ryze,TOP,1,32.516666666666666,1,1,1,1,4,1,11,1,4,1,8,13,4,8,5.25,46823,16439,263,38
TR1_1682775205,16.02,Ekremcantunca,Emerald,Zilean,UTILITY,0,27.733333333333334,1,1,0,1,2,0,3,0,1,-1,-7,4,2,11,7.5,9083,8751,39,29
TR1_1682764198,16.02,Ekremcantunca,Emerald,Janna,UTILITY,0,28.9,0,0,0,0,1,0,2,0,-2,-1,-8,1,7,11,1.7142857142857142,10350,8498,37,93
TR1_1682709348,16.02,Ekremcantunca,Emerald,Twitch,BOTTOM,1,29.9,1,1,0,1,4,0,7,1,4,-1,1,9,6,8,2.8333333333333335,27253,13350,152,17
TR1_1682702305,16.02,Ekremcantunca,Emerald,Janna,UTILITY,0,36.13333333333333,0,0,0,0,3,0,2,0,0,-1,-9,0,12,21,1.75,11726,9804,35,112
TR1_1682697146,16.02,Ekremcantunca,Emerald,Lissandra,MIDDLE,1,26.7,1,1,0,1,3,0,11,2,2,0,10,5,5,16,4.2,22800,11459,195,32
TR1_1682690831,16.02,Ekremcantunca,Emerald,Orianna,MIDDLE,1,11.833333333333334,0,1,0,0,2,0,0,0,2,0,0,0,2,1,0.5,4668,4281,101,7
TR1_1682690072,16.02,Ekremcantunca,Emerald,Darius,TOP,0,24.25,1,0,0,0,2,0,1,0,1,-1,-10,4,3,1,1.6666666666666667,23941,10655,210,16
TR1_1680793826,16.01,Ekremcantunca,Emerald,Lissandra,MIDDLE,1,30.95,1,1,1,0,2,1,10,2,1,1,2,5,4,10,3.75,25055,14029,261,36
TR1_1680781361,16.01,Ekremcantunca,Emerald,Janna,UTILITY,1,25.533333333333335,1,0,1,0,2,1,7,1,0,1,3,2,8,22,3.0,9222,8641,36,65
TR1_1680382552,16.01,Ekremcantunca,Emerald,Shaco,JUNGLE,0,32.05,0,0,1,1,1,1,2,0,-3,0,-8,14,9,3,1.8888888888888888,29024,15064,156,31
TR1_1680323143,16.01,Ekremcantunca,Emerald,Twitch,BOTTOM,1,24.016666666666666,1,1,1,0,3,1,10,1,3,1,7,7,6,3,1.6666666666666667,16111,10370,153,17
TR1_1680311604,16.01,Ekremcantunca,Emerald,Soraka,UTILITY,0,25.716666666666665,0,0,0,1,0,0,2,0,-4,0,-5,0,9,10,1.1111111111111112,4661,6115,30,71
TR1_1680227718,16.01,Ekremcantunca,Emerald,Janna,UTILITY,1,31.483333333333334,1,1,1,1,2,1,11,3,1,1,8,2,5,21,4.6,11746,10566,23,68
TR1_1680223402,16.01,Ekremcantunca,Emerald,Janna,UTILITY,1,27.3,1,1,1,1,4,1,8,1,4,1,7,3,6,13,2.6666666666666665,9127,9134,39,95
TR1_1680220407,16.01,Ekremcantunca,Emerald,Janna,UTILITY,1,18.35,1,0,0,1,1,0,6,0,0,0,6,2,3,13,5.0,5994,6413,22,38
TR1_1680219243,16.01,Ekremcantunca,Emerald,Janna,UTILITY,0,2.683333333333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,145,754,0,3
TR1_1680215427,16.01,Ekremcantunca,Emerald,Twitch,BOTTOM,1,19.666666666666668,0,0,0,1,2,0,3,0,1,0,2,14,3,3,5.666666666666667,17050,11471,139,36
TR1_1680213020,16.01,Ekremcantunca,Emerald,Janna,UTILITY,0,29.35,0,0,0,0,0,0,2,0,-4,-1,-9,0,10,11,1.1,5085,7622,42,86
TR1_1680210499,16.01,Ekremcantunca,Emerald,Ezreal,BOTTOM,1,19.25,1,1,0,1,2,0,5,0,2,0,5,5,1,2,7.0,11479,9364,177,9
TR1_1680090889,16.01,Ekremcantunca,Emerald,Janna,UTILITY,1,35.61666666666667,1,1,1,1,3,2,9,1,2,2,5,1,7,28,4.142857142857143,12566,11861,40,92
TR1_1680087900,16.01,Ekremcantunca,Emerald,Malzahar,MIDDLE,0,1.8666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,240,781,11,0
TR1_1679989569,16.01,Ekremcantunca,Emerald,Alistar,UTILITY,1,25.733333333333334,0,0,1,1,1,1,5,0,-1,1,1,3,4,23,6.5,10430,9375,29,55
TR1_1679977978,16.01,Ekremcantunca,Emerald,Fizz,MIDDLE,0,26.75,0,0,0,0,0,0,1,0,-4,-1,-10,8,9,4,1.3333333333333333,28486,11032,150,21
TR1_1679970005,16.01,Ekremcantunca,Emerald,Morgana,MIDDLE,1,31.766666666666666,1,1,1,1,3,2,11,4,2,2,9,10,2,14,12.0,46132,14621,231,26
TR1_1679958139,16.01,Ekremcantunca,Emerald,Kayle,TOP,0,32.28333333333333,0,0,0,1,3,0,4,0,1,-2,-3,5,9,7,1.3333333333333333,28053,12118,192,39
TR1_1679942770,16.01,Ekremcantunca,Emerald,Shaco,TOP,0,40.46666666666667,0,1,0,0,2,1,3,0,-1,-1,-8,2,7,15,2.4285714285714284,49601,12089,188,33
TR1_1679627926,16.01,Ekremcantunca,Emerald,Kayle,TOP,0,27.933333333333334,0,0,0,0,0,0,2,0,-4,-1,-9,5,14,6,0.7857142857142857,17667,11093,161,21
TR1_1679613972,16.01,Ekremcantunca,Emerald,Fizz,MIDDLE,0,31.183333333333334,0,0,0,0,0,0,1,0,-4,-1,-9,4,12,10,1.1666666666666667,20538,10202,167,29
TR1_1679598821,16.01,Ekremcantunca,Emerald,Orianna,MIDDLE,1,36.666666666666664,1,0,0,1,2,0,8,2,-1,-2,0,8,7,14,3.142857142857143,32905,16150,248,46
TR1_1679579431,16.01,Ekremcantunca,Emerald,Malzahar,MIDDLE,0,30.816666666666666,0,1,0,1,3,0,5,0,2,-1,-3,3,10,8,1.1,24679,9691,175,37
TR1_1679563695,16.01,Ekremcantunca,Emerald,Morgana,MIDDLE,1,28.583333333333332,1,1,0,1,4,0,8,1,4,0,6,10,1,20,30.0,34784,13277,179,43
TR1_1679357620,16.01,Ekremcantunca,Emerald,Fizz,MIDDLE,0,24.583333333333332,0,0,0,0,1,0,0,0,-1,0,-10,9,7,3,1.7142857142857142,20528,9648,116,28
TR1_1679227150,16.01,Ekremcantunca,Emerald,Elise,JUNGLE,0,29.866666666666667,1,0,0,0,0,0,4,0,-4,-1,-6,7,10,5,1.2,15333,11970,150,13
TR1_1679210656,16.01,Ekremcantunca,Emerald,Zac,JUNGLE,1,28.7,0,1,1,0,2,1,8,1,0,1,5,3,2,13,8.0,13163,10587,160,28
TR1_1679194220,16.01,Ekremcantunca,Emerald,Vi,JUNGLE,0,35.38333333333333,0,0,1,0,2,1,6,0,-1,0,-4,9,9,9,2.0,27042,15386,220,29
TR1_1679188588,16.01,Ekremcantunca,Emerald,Viego,JUNGLE,1,1.7333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,750,8,0
TR1_1679171852,16.01,Ekremcantunca,Emerald,Shaco,JUNGLE,0,47.416666666666664,0,1,0,0,2,1,5,0,-3,0,-8,8,10,18,2.6,31653,17752,231,61
TR1_1679139902,16.01,Ekremcantunca,Emerald,Amumu,JUNGLE,1,29.533333333333335,1,0,1,1,3,1,8,2,2,1,5,3,2,14,8.5,18243,11920,177,13
TR1_1679133716,16.01,Ekremcantunca,Emerald,Nautilus,UTILITY,0,24.2,0,1,0,0,1,0,1,0,-1,0,-7,1,7,7,1.1428571428571428,4693,5987,24,45
TR1_1678931221,16.01,Ekremcantunca,Emerald,Shaco,JUNGLE,0,36.21666666666667,0,1,0,0,3,0,4,0,1,-1,-4,15,6,5,3.3333333333333335,25887,15616,207,47
